Codigo Dependencia;Dependencia;Tipo de Inversión;CodBPIN;Nombre Proyecto;Comuna;Nombre Comuna;Inversion;Año;Corte
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;8;Villa Hermosa;$64,654,678;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;10;La Candelaria;$39,974,813;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;12;La América;$45,229,621;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;13;San Javier;$64,950,086;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;14;El Poblado;$61,361,789;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;15;Guayabal;$44,519,802;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;16;Belén;$92,122,020;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;170051;CONSTRUCCIÓN Y PUESTA EN MARCHA DE TRAPICHE COMUNITARIO;50;San Sebastián de Palmitas;$2,098,998,956;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160457;DISEÑO DEL CERRO NUTIBARA COMO ATRACTIVO TURÍSTICO;16;Belén;$1,000,000,000;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;9;Buenos Aires;$64,054,062;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160619;APOYO A LA INDUSTRIA AUDIOVISUAL Y COMISIÓN FILMICA;5;Castilla;$70,413,034;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160588;17PP99-FORMACIÓN EN TÉCNICAS LABORALES PARA EL EMPLEO;1;Popular;$82,000,000;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160477;FORTALECIMIENTO DE ALIANZAS DE COOPERACIÓN INTERNACIONAL;7;Robledo;$122,061,034;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160480;FORTALECIMIENTO DEL ECOSISTEMA DE EMPRENDIMIENTO;80;San Antonio de Prado;$75,081,687;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160480;FORTALECIMIENTO DEL ECOSISTEMA DE EMPRENDIMIENTO;90;Santa Elena;$187,704,218;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160480;FORTALECIMIENTO DEL ECOSISTEMA DE EMPRENDIMIENTO;99;Toda la Ciudad;$225,245,061;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160482;DESARROLLO DE SISTEMAS ALIMENTARIOS SOSTENIBLES;50;San Sebastián de Palmitas;$232,107,463;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160482;DESARROLLO DE SISTEMAS ALIMENTARIOS SOSTENIBLES;60;San Cristobal;$413,756,782;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160482;DESARROLLO DE SISTEMAS ALIMENTARIOS SOSTENIBLES;70;Altavista;$111,007,917;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160482;DESARROLLO DE SISTEMAS ALIMENTARIOS SOSTENIBLES;80;San Antonio de Prado;$121,099,545;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160482;DESARROLLO DE SISTEMAS ALIMENTARIOS SOSTENIBLES;90;Santa Elena;$131,191,175;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160592;17PP99-FORTALECIMIENTO Y CONSOLIDACIÓN DE UNIDADES PRODUCTIVAS ASOCIATIVAS;11;Laureles - Estadio;$42,970,641;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160587;17PP16-DESARROLLO DE DIAGNÓSTICO DE VOCACIONES EMPRESARIALES;16;Belén;$37,215,251;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160480;FORTALECIMIENTO DEL ECOSISTEMA DE EMPRENDIMIENTO;60;San Cristobal;$37,540,844;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160588;17PP99-FORMACIÓN EN TÉCNICAS LABORALES PARA EL EMPLEO;2;Santa Cruz;$644,499,439;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160588;17PP99-FORMACIÓN EN TÉCNICAS LABORALES PARA EL EMPLEO;3;Manrique;$83,105,242;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160588;17PP99-FORMACIÓN EN TÉCNICAS LABORALES PARA EL EMPLEO;6;Doce de Octubre;$133,183,888;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160588;17PP99-FORMACIÓN EN TÉCNICAS LABORALES PARA EL EMPLEO;8;Villa Hermosa;$77,826,927;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160588;17PP99-FORMACIÓN EN TÉCNICAS LABORALES PARA EL EMPLEO;11;Laureles - Estadio;$414,064,703;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160588;17PP99-FORMACIÓN EN TÉCNICAS LABORALES PARA EL EMPLEO;14;El Poblado;$69,300,000;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160588;17PP99-FORMACIÓN EN TÉCNICAS LABORALES PARA EL EMPLEO;70;Altavista;$50,000,000;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160589;17PP16-CAPACITACIÓN EN ECONOMÍA SOLIDARIA;16;Belén;$11,579,722;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160590;17PP3-CONFORMACIÓN DE UNA RED ESTRATÉGICA CON LOS PEQUEÑOS COMERCIANTES;3;Manrique;$64,599,696;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160591;17PP6-CONFORMACIÓN Y FORTALECIMIENTO DE REDES COMERCIALES DE UNIDADES PRODUCTIVAS;6;Doce de Octubre;$107,394,713;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;160586;17PP10-DESARROLLO DE ESTRATEGIAS DE COMERCIALIZACIÓN COMUNITARIA;10;La Candelaria;$187,248,495;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;15;Guayabal;$15,918,687;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;7;Robledo;$132,101,137;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160471;DESARROLLO DE UNIDADES PRODUCTIVAS PARA LOS COMERCIANTES INFORMALES;10;La Candelaria;$740,554,036;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;2;Santa Cruz;$101,481,630;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;4;Aranjuez;$59,695,076;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;5;Castilla;$15,918,687;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;7;Robledo;$21,888,195;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;8;Villa Hermosa;$39,796,718;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;9;Buenos Aires;$13,928,851;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;10;La Candelaria;$119,390,153;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;15;Guayabal;$50,762,359;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;14;El Poblado;$53,725,569;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;14;El Poblado;$69,965,927;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;60;San Cristobal;$43,776,389;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;80;San Antonio de Prado;$21,888,195;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;90;Santa Elena;$57,705,241;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;99;Toda la Ciudad;$604,910,107;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;1;Popular;$99,560,990;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;2;Santa Cruz;$85,221,995;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;3;Manrique;$121,999,989;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;4;Aranjuez;$123,397,456;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;5;Castilla;$114,282,488;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160477;FORTALECIMIENTO DE ALIANZAS DE COOPERACIÓN INTERNACIONAL;9;Buenos Aires;$96,060,269;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160472;APOYO A LA PROMOCIÓN Y FOMENTO DE LA ECONOMÍA SOCIAL Y SOLIDARIA;13;San Javier;$7,959,344;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;3;Manrique;$85,708,074;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;13;San Javier;$10,549,283;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;14;El Poblado;$9,966,467;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;15;Guayabal;$7,230,968;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;16;Belén;$14,962,586;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;50;San Sebastián de Palmitas;$535,215;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;60;San Cristobal;$7,054,736;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;70;Altavista;$2,923,859;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;80;San Antonio de Prado;$8,913,471;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;90;Santa Elena;$1,482,544;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;16;Belén;$105,039,350;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;2;Santa Cruz;$59,870,604;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;8;Villa Hermosa;$104,936,503;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;4;Aranjuez;$86,689,830;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;5;Castilla;$80,286,334;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;6;Doce de Octubre;$103,649,459;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;7;Robledo;$92,804,385;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;8;Villa Hermosa;$73,720,544;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;9;Buenos Aires;$73,035,709;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;10;La Candelaria;$45,580,072;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;11;Laureles - Estadio;$65,314,160;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;12;La América;$51,571,709;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;13;San Javier;$74,057,374;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160470;CONSOLIDACIÓN DE MEDELLÍN COMO LABORATORIO DE PRÁCTICAS VIVAS;1;Popular;$69,944,110;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160476;FORTALECIMIENTO DE LOS MERCADOS CAMPESINOS;60;San Cristobal;$625,527,930;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;6;Doce de Octubre;$147,538,411;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);60;San Cristobal;$125,584,788;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);70;Altavista;$8,543,183;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);80;San Antonio de Prado;$70,908,417;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);90;Santa Elena;$20,503,639;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160475;CONFORMACIÓN Y FOMENTO DE EMPRESAS RURALES;50;San Sebastián de Palmitas;$280,419,307;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160475;CONFORMACIÓN Y FOMENTO DE EMPRESAS RURALES;60;San Cristobal;$499,877,895;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160475;CONFORMACIÓN Y FOMENTO DE EMPRESAS RURALES;70;Altavista;$134,113,582;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160475;CONFORMACIÓN Y FOMENTO DE EMPRESAS RURALES;80;San Antonio de Prado;$146,305,725;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);16;Belén;$175,989,566;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160476;FORTALECIMIENTO DE LOS MERCADOS CAMPESINOS;50;San Sebastián de Palmitas;$372,338,054;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);15;Guayabal;$35,027,050;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160476;FORTALECIMIENTO DE LOS MERCADOS CAMPESINOS;70;Altavista;$89,361,133;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160476;FORTALECIMIENTO DE LOS MERCADOS CAMPESINOS;80;San Antonio de Prado;$148,935,222;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160476;FORTALECIMIENTO DE LOS MERCADOS CAMPESINOS;90;Santa Elena;$253,189,876;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160477;FORTALECIMIENTO DE ALIANZAS DE COOPERACIÓN INTERNACIONAL;1;Popular;$91,994,041;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160477;FORTALECIMIENTO DE ALIANZAS DE COOPERACIÓN INTERNACIONAL;2;Santa Cruz;$78,744,855;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160477;FORTALECIMIENTO DE ALIANZAS DE COOPERACIÓN INTERNACIONAL;3;Manrique;$112,727,606;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160477;FORTALECIMIENTO DE ALIANZAS DE COOPERACIÓN INTERNACIONAL;4;Aranjuez;$114,018,861;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160477;FORTALECIMIENTO DE ALIANZAS DE COOPERACIÓN INTERNACIONAL;5;Castilla;$105,596,659;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160477;FORTALECIMIENTO DE ALIANZAS DE COOPERACIÓN INTERNACIONAL;6;Doce de Octubre;$136,325,027;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160469;FORTALECIMIENTO DEL PACTO POR LA INNOVACIÓN;12;La América;$7,346,258;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160475;CONFORMACIÓN Y FOMENTO DE EMPRESAS RURALES;90;Santa Elena;$158,497,869;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);4;Aranjuez;$469,020,737;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;9;Buenos Aires;$103,961,685;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;10;La Candelaria;$64,880,332;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;11;Laureles - Estadio;$92,970,551;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;12;La América;$73,409,046;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;13;San Javier;$105,415,959;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;14;El Poblado;$99,592,044;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;15;Guayabal;$72,256,988;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160473;APOYO A LA PROMOCIÓN DE LA CIUDAD COMO DESTINO DE INVERSIÓN;16;Belén;$149,516,831;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);1;Popular;$139,253,880;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);50;San Sebastián de Palmitas;$15,377,728;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);3;Manrique;$194,784,569;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160477;FORTALECIMIENTO DE ALIANZAS DE COOPERACIÓN INTERNACIONAL;8;Villa Hermosa;$96,960,998;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);5;Castilla;$211,016,616;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);6;Doce de Octubre;$199,056,160;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);7;Robledo;$378,462,999;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);8;Villa Hermosa;$134,982,289;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);9;Buenos Aires;$185,387,067;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);10;La Candelaria;$139,253,880;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);11;Laureles - Estadio;$26,483,867;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);12;La América;$71,762,736;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);13;San Javier;$343,435,950;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);14;El Poblado;$7,688,865;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160474;IMPLEMENTACIÓN DE LA PLATAFORMA DE ECONOMÍA COLABORATIVA (PEC);2;Santa Cruz;$415,198,686;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150245;16PP11-FORMACIÓN PARA EL TRABAJO Y HABILITACIÓN LABORAL;11;Laureles - Estadio;$6,753,287;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160444;FORTALECIMIENTO DE ENLACES COMPETITIVOS PARA EL TURISMO;5;Castilla;$90,306,582;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150200;16PP60-DESARROLLO EMPRESARIAL SOLIDARIO;60;San Cristobal;$19,104,819;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150201;16PP70-DESARROLLO EMPRESARIAL;70;Altavista;$4,438,339;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150230;16PP13-DESARROLLO ECONÓMICO PARA VÍCTIMAS DEL CONFLICTO;13;San Javier;$14,573,571;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150237;16PP1-FORMACIÓN PARA EL TRABAJO Y HABILITACIÓN LABORAL;1;Popular;$17,585,285;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150239;16PP2- FORMACIÓN PARA EL TRABAJO Y HABILITACIÓN LABORAL;2;Santa Cruz;$37,520,200;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150240;16PP3-FORMACIÓN PARA EL TRABAJO Y HABILITACIÓN LABORAL;3;Manrique;$22,039,326;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150241;16PP5-FORMACIÓN PARA EL TRABAJO Y HABILITACIÓN LABORAL;5;Castilla;$10,763,858;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150242;16PP6-FORMACIÓN PARA EL TRABAJO Y HABILITACIÓN LABORAL;6;Doce de Octubre;$25,424,595;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150198;16PP15-DESARROLLO EMPRESARIAL SOLIDARIO;15;Guayabal;$34,435,767;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150244;16PP8-FORMACIÓN PARA EL TRABAJO;8;Villa Hermosa;$7,343,838;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150197;16PP14-DESARROLLO EMPRESARIAL SOLIDARIO;14;El Poblado;$4,440,203;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150246;16PP14-FORMACIÓN PARA EL TRABAJO Y HABILITACIÓN LABORAL;14;El Poblado;$8,722,963;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150247;16PP15-FORMACIÓN PARA EL TRABAJO Y HABILITACIÓN LABORAL;15;Guayabal;$12,904,556;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150250;16PP80-DESARROLLO EMPRESARIAL;80;San Antonio de Prado;$20,511,981;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;1;150312;16PP2-FORMACIÓN PARA EL EMPLEO;70;Altavista;$6,245,121;2017;31-Dic-2017
